index,num_features,mean_accuracy,mean_time
609,4,0.555229127407074,0.012231062166392803
610,4,0.5984582901000977,0.03147538751363754
611,5,0.7054427266120911,0.013013728894293308
612,4,0.5176406502723694,0.013085669837892056
613,5,0.6348125338554382,0.027891214936971664
614,5,0.6759635210037231,0.031072702258825302
615,6,0.7600833177566528,0.07457784563302994
616,4,0.5951718688011169,0.043234068900346756
617,5,0.7060520648956299,0.012421440333127975
618,5,0.7451459765434265,0.029779309406876564
619,6,0.8142707943916321,0.016464989632368088
620,5,0.667338490486145,0.013227740302681923
621,6,0.7591041922569275,0.013778666965663433
622,6,0.7923749685287476,0.013660603202879429
623,7,0.8480676412582397,0.0321301631629467
624,4,0.5853020548820496,0.028411461040377617
625,5,0.6860052943229675,0.01322100032120943
626,5,0.7248437404632568,0.012929211370646954
627,6,0.7932812571525574,0.023362260311841965
628,5,0.6607968211174011,0.013496275059878826
629,6,0.7451770901679993,0.014101234264671803
630,6,0.7795625329017639,0.013757126405835152
631,7,0.8342865705490112,0.0632261112332344
632,5,0.71568763256073,0.01357033010572195
633,6,0.7971614599227905,0.03012484312057495
