index,num_features,mean_accuracy,mean_time
414,6,0.7458546161651611,0.25349244475364685
415,7,0.7839605808258057,0.4002963900566101
416,3,0.7251275181770325,0.17869430780410767
417,4,0.7592474818229675,0.2770649492740631
418,4,0.7308672666549683,0.34966108202934265
419,5,0.7622767090797424,0.43884575366973877
420,4,0.7294324040412903,0.1492636650800705
421,5,0.773597002029419,0.22252297401428223
422,5,0.7236926555633545,0.22492478787899017
423,6,0.7704082727432251,0.3243325352668762
424,4,0.7287946343421936,0.28696441650390625
425,5,0.7611607313156128,0.22069516777992249
426,5,0.7383608818054199,0.22649776935577393
427,6,0.75589919090271,0.27415794134140015
428,5,0.7248086929321289,0.1846836656332016
429,6,0.7673788666725159,0.29054248332977295
430,6,0.7297512888908386,0.18556854128837585
431,7,0.7557398080825806,0.3309321999549866
432,4,0.754304826259613,0.182989239692688
433,5,0.7732781171798706,0.3403581380844116
434,5,0.7560586929321289,0.2435520738363266
435,6,0.7885841131210327,0.2746950387954712
436,5,0.755420982837677,0.15818695724010468
437,6,0.7740752696990967,0.2053201049566269
438,6,0.7493621706962585,0.21499134600162506
439,7,0.7718430757522583,0.4782235324382782
440,5,0.7490432858467102,0.1747070550918579
441,6,0.7718432545661926,0.2062772512435913
442,6,0.7495216727256775,0.21767307817935944
443,7,0.7710459232330322,0.3788437247276306
444,6,0.756855845451355,0.2756674885749817
445,7,0.7549425363540649,0.3127260208129883
446,7,0.7463330626487732,0.27759289741516113
447,8,0.775669515132904,0.3416390120983124
448,3,0.8509247899055481,0.22106537222862244
449,4,0.8365753293037415,0.3542990982532501
450,4,0.8585779070854187,0.27520260214805603
451,5,0.8617666959762573,0.2845088243484497
452,4,0.8662309646606445,0.14032909274101257
453,5,0.8477360606193542,0.21578346192836761
454,5,0.8619260191917419,0.2540148198604584
455,6,0.8695790767669678,0.3432922661304474
456,4,0.8582589626312256,0.14933936297893524
457,5,0.8469389081001282,0.21218402683734894
458,5,0.8608099818229675,0.20856814086437225
459,6,0.862404465675354,0.2577288746833801
460,5,0.8659119009971619,0.1861046999692917
461,6,0.8560268878936768,0.30627524852752686
462,6,0.8703764081001282,0.19767987728118896
463,7,0.8636800050735474,0.2978889048099518
464,4,0.8537946343421936,0.18155626952648163
465,5,0.8558674454689026,0.21559646725654602
466,5,0.8635205030441284,0.3287942409515381
467,6,0.8630419969558716,0.25166210532188416
468,5,0.8571427464485168,0.1461888700723648
469,6,0.8609693646430969,0.20620810985565186
470,6,0.8695791959762573,0.21091261506080627
471,7,0.8727679252624512,0.3696957528591156
472,5,0.8580995202064514,0.2815924286842346
473,6,0.8464604616165161,0.2089182287454605
474,6,0.8698980808258057,0.20863313972949982
475,7,0.8636798858642578,0.3254372179508209
476,6,0.859375,0.13387928903102875
477,7,0.8474171757698059,0.36302104592323303
478,7,0.8663903474807739,0.2790732681751251
479,8,0.870695173740387,0.3135603964328766
480,4,0.8525192141532898,0.13343700766563416
481,5,0.8520409464836121,0.18859253823757172
482,5,0.8627233505249023,0.18287359178066254
483,6,0.8679848909378052,0.35678890347480774
484,5,0.8721301555633545,0.12964315712451935
485,6,0.8541135787963867,0.21861137449741364
486,6,0.8706952333450317,0.187798410654068
487,7,0.8698980212211609,0.3073675334453583
488,5,0.8617666959762573,0.1319046914577484
489,6,0.8533163666725159,0.17384228110313416
490,6,0.8689413666725159,0.2244434505701065
491,7,0.8606506586074829,0.4257560968399048
492,6,0.8652742505073547,0.11731509119272232
493,7,0.8486925959587097,0.2409796416759491
494,7,0.855867326259613,0.23434588313102722
495,8,0.8675065636634827,0.3336702883243561
496,5,0.8641582727432251,0.22824408113956451
497,6,0.8472577929496765,0.20763203501701355
498,6,0.8611288666725159,0.19883644580841064
499,7,0.867027997970581,0.336580753326416
500,6,0.8620854616165161,0.1232978031039238
501,7,0.84964919090271,0.26137426495552063
502,7,0.8625637292861938,0.32611504197120667
503,8,0.8684630990028381,0.3213716149330139
504,6,0.8627232909202576,0.12397566437721252
505,7,0.8437500596046448,0.2395426630973816
506,7,0.8622449040412903,0.2695940136909485
507,8,0.864955484867096,0.4333327114582062
508,7,0.8488521575927734,0.19584669172763824
509,8,0.8509247303009033,0.2517516613006592
510,8,0.8628827333450317,0.23784059286117554
511,9,0.8694195747375488,0.360209584236145
512,1,0.6382334232330322,0.12725462019443512
513,2,0.6875000596046448,0.1364012211561203
514,2,0.6529017686843872,0.2272987961769104
515,3,0.6836735606193542,0.34371599555015564
516,2,0.6407844424247742,0.05281306430697441
517,3,0.684151828289032,0.18867745995521545
518,3,0.6535394787788391,0.24315378069877625
519,4,0.6949936747550964,0.40419068932533264
520,2,0.6195790767669678,0.02033412456512451
521,3,0.6608736515045166,0.19786575436592102
522,3,0.6345663666725159,0.2736297845840454
523,4,0.6940370798110962,0.28397709131240845
524,3,0.6242027878761292,0.07518254220485687
525,4,0.6833546161651611,0.17706464231014252
526,4,0.6470025181770325,0.22457954287528992
527,5,0.7126914858818054,0.37421828508377075
528,2,0.7573342323303223,0.0416865311563015
529,3,0.7756697535514832,0.2595837712287903
530,3,0.7240114808082581,0.27264514565467834
531,4,0.7697705030441284,0.317335844039917
532,3,0.7452168464660645,0.12778474390506744
533,4,0.7734375,0.22459596395492554
534,4,0.7267219424247742,0.33653467893600464
535,5,0.7759885191917419,0.3041691780090332
536,3,0.7471302151679993,0.1408884972333908
537,4,0.7842794060707092,0.1884060800075531
538,4,0.7195472121238708,0.19565586745738983
539,5,0.7707270979881287,0.38622263073921204
540,4,0.7426657676696777,0.10864194482564926
541,5,0.782366156578064,0.18194401264190674
542,5,0.7281569838523865,0.2125978320837021
543,6,0.7771046161651611,0.2656296491622925
544,2,0.7351722717285156,0.05245301499962807
545,3,0.7689732909202576,0.1943638175725937
546,3,0.6940369606018066,0.26978546380996704
547,4,0.7592474222183228,0.43978151679039
548,3,0.7273597121238708,0.06276528537273407
549,4,0.7833226323127747,0.15420255064964294
550,4,0.7082270979881287,0.19169378280639648
551,5,0.7610012292861938,0.2261088788509369
552,3,0.7525509595870972,0.07050435990095139
553,4,0.7853953242301941,0.21504072844982147
554,4,0.7020089030265808,0.27060380578041077
555,5,0.747608482837677,0.2264629602432251
556,4,0.7337372303009033,0.07921160757541656
557,5,0.7825254797935486,0.1437871903181076
558,5,0.7053571939468384,0.15933053195476532
559,6,0.7748724818229675,0.2223350703716278
560,3,0.7523916363716125,0.17804117500782013
561,4,0.7865114212036133,0.2209845930337906
562,4,0.7447385191917419,0.17238850891590118
563,5,0.7747130393981934,0.22378915548324585
564,4,0.7490432858467102,0.1053214743733406
565,5,0.788902997970581,0.15066508948802948
566,5,0.7429846525192261,0.18450219929218292
567,6,0.7828443646430969,0.35417911410331726
568,4,0.7496810555458069,0.0946330800652504
569,5,0.7785394787788391,0.16480520367622375
570,5,0.7332589626312256,0.1923004537820816
571,6,0.7775828838348389,0.21883440017700195
572,5,0.7433034181594849,0.10777829587459564
573,6,0.7906568646430969,0.1467030942440033
574,6,0.7389987111091614,0.2792876064777374
575,7,0.7726402878761292,0.3496222496032715
576,2,0.8646364808082581,0.053702641278505325
577,3,0.8552295565605164,0.17852094769477844
578,3,0.8360968828201294,0.195137158036232
579,4,0.855708122253418,0.25804418325424194
580,3,0.866230845451355,0.0707654058933258
581,4,0.8671875596046448,0.157151460647583
582,4,0.864317774772644,0.22155863046646118
